,Chapter,Verse,Eknath Easwaran,Mahatma Gandhi,Shri Swami Purohit,Easwaran - Gandhi,Gandhi - Purohit,Purohit - Easwaran
163,9,34," Fill your mind with me; love me; serve me; worship me always. Seeking me in your heart, you will at last be united with me. ","  On Me fix your mind, to Me bring your devotion, to Me offer your sacrifice, to  Me make your obeisance; thus having attached yourself to Me and made Me your  end and aim, to Me indeed shall you come."," Fix your mind on Me, devote yourself to Me, sacrifice for Me, surrender to Me, make Me the object of your aspirations, and you shall assuredly become one with Me, Who am yours own Self.” ",0.738150417804718,0.7907700538635254,0.8006620407104492
164,10,1," KRISHNA:  Listen further, Arjuna, to my supreme teaching, which gives you such joy. Desiring your welfare, O strong-armed warrior, I will tell you more. ","  Yet once more, O Arjuna, here My supreme word, which I will utter to  you, gratified one, for your benefit.   ","“Lord Shri Krishna said: Now, O Prince! Listen to My supreme advice, which I give you for the sake of your welfare, for you are My beloved. ",0.7467878460884094,0.5514066219329834,0.6546664237976074
165,10,2,"  Neither gods nor sages know my origin, for I am the source from which the gods and sages come. ","  Neither the gods nor the great seers know My origin; for I am, every way, the  origin of them both.   "," Neither the professors of divinity nor the great ascetics know My origin, for I am the source of them all. ",0.8878741264343262,0.8232774138450623,0.8556017875671387
166,10,3," Whoever knows me as the Lord of all creation, without birth or beginning, knows the truth and frees himself from all evil. ","  He who knows Me, the great lord of the worlds, as birthless and without  beginning, he among mortals, undeluded, is released from sins.   "," He who knows Me as the unborn, without beginning, the Lord of the universe, he, stripped of his delusion, becomes free from all conceivable sin. ",0.7359572649002075,0.8433376550674438,0.7381038665771484
167,10,4,"  Discrimination, wisdom, understanding, forgiveness, truth, selfcontrol, and peace of mind; pleasure and pain, birth and death, fear and courage, honor and dishonor; ","  Discernment, knowledge, freedom from delusion, long suffering, truth,  self-restraint, inward calm, pleasure, pain, birth, death, fear and fearlessness;   "," Intelligence, wisdom, non-illusion, forgiveness, truth, self-control, calmness, pleasure, pain, birth, death, fear and fearlessness; ",0.8398377895355225,0.8864047527313232,0.850990891456604
168,10,5," nonviolence, charity, equanimity, contentment, and perseverance in spiritual disciplines  all the different qualities found in living creatures have their source in me. ","  Non-violence, even-mindedness, contentment, austerity, beneficence, good  and ill fame,—all these various attributes of creatures proceed verily from Me.   "," Harmlessness, equanimity, contentment, austerity, beneficence, fame and failure, all these, the characteristics of beings, spring from Me only. ",0.8277491331100464,0.7995693683624268,0.7036737203598022
169,10,6,  The seven great sages and the four ancient ancestors were born from my mind and received my power. From them came all the creatures of this world. ,"  The seven great seers, the ancient four, and the Manus too were born of Me  and of My mind, and of them were born all the creatures in the world.   "," The seven Great Seers, the Progenitors of mankind, the Ancient Four, and the Lawgivers were born of My Will and come forth direct from Me. The race of mankind has sprung from them. ",0.8545958995819092,0.8357914090156555,0.7625733017921448
170,10,7, Whoever understands my power and the mystery of my manifestations comes without doubt to be united with me. ,  He who knows in truth My immanence and My yoga becomes gifted with  unshakable yoga; of this there is no doubt.   ," He who rightly understands My manifested glory and My Creative Power, beyond doubt attains perfect peace. ",0.5216304659843445,0.5494459867477417,0.7198436260223389
171,10,8,  I am the source from which all creatures evolve. The wise remember this and worship me with loving devotion. ,"  I am the source of all, all proceeds from me; knowing this, the wise worship  Me with hearts full of devotion.   ", I am the source of all; from Me everything flows. Therefore the wise worship Me with unchanging devotion. ,0.7281004786491394,0.9326648712158203,0.7490764260292053
172,10,9," Their thoughts are all absorbed in me, and all their vitality flows to me. Teaching one another, talking about me always, they are happy and fulfilled. ","  With me in their thoughts, their whole soul devoted to Me, teaching one  another, with me ever on their lips, they live in contentment and joy.   "," With minds concentrated on Me, with lives absorbed in Me, and enlightening each other, they ever feel content and happy. ",0.81740403175354,0.7647619247436523,0.7648909687995911
173,10,10,"  To those steadfast in love and devotion I give spiritual wisdom, so that they may come to me. ","  To these, ever in tune with Me worshipping me with affectionate devotion, I  give the power of selfless action, whereby they come to Me.   "," To those who are always devout and who worship Me with love, I give the power of discrimination, which leads them to Me. ",0.6390835046768188,0.6537607312202454,0.54172682762146
174,10,11, Out of compassion I destroy the darkness of their ignorance. From within them I light the lamp of wisdom and dispel all darkness from their lives. ,"  Out of every compassion for them, I who dwell in their hearts, destroy the  darkness, born of ignorance, with the refulgent lamp of knowledge.  Arjuna Said:   "," By My grace, I live in their hearts; and I dispel the darkness of ignorance by the shining light of wisdom. ",0.720107913017273,0.6038004159927368,0.8128838539123535
175,10,12,"  ARJUNA:  You are Brahman supreme, the highest abode, the supreme purifier, the self-luminous, eternal spirit, first among the gods, unborn and infinite. ","  Lord! You are the supreme Brahman, the supreme Abode, the supreme  Purifier! Everlasting Celestial Being, the Primal God, Unborn, All-pervading.   "," Arjuna asked: You are the Supreme Spirit, the Eternal Home, the Holiest of the Holy, the Eternal Divine Self, the Primal God, the Unborn and the Omnipresent. ",0.7504971027374268,0.6818628311157227,0.8478087782859802
176,10,13," The great sages and seers  Narada, Asita, Devala, and Vyasa too  have acclaimed you thus; now you have declared it to me yourself. ","  Thus have all the seers—the divine seer Narada, Asita, Devala,  Vyasa—declared You; and You Yourself do tell me so.   "," So have said the seers and the divine sage Narada; as well as Asita, Devala and Vyasa; and You Yourself also say it. ",0.7336248159408569,0.744602382183075,0.7007403373718262
177,10,14,"  Now, O Krishna, I believe that everything you have told me is divine truth. O Lord, neither gods nor demons know your real nature. ","  All that You tell me is true, I know, O Krishna, verily, Lord, neither the  gods nor the demons know Your manifestation.   "," I believe in what You have said, my Lord! For neither the godly not the godless comprehend Your manifestation. ",0.8414360284805298,0.5619804263114929,0.5410124659538269
